,useless,pr_min_color,pr_min,pr_avg,rc_min_color,rc_min,rc_avg,colorspace,degree,regularization
750,0.026709401709401708,Gold,0.7307692307692307,0.8814705815095892,Grey,0.5789473684210527,0.8183357159024566,GBaYCb,4,0.1
229,0.027777777777777776,Grey,0.71875,0.8813662879467129,White,0.5952380952380952,0.8242193140599917,HRBLCb,4,0.1
507,0.03311965811965812,Grey,0.71875,0.8812421255162738,Grey,0.6052631578947368,0.8408426742232554,SBLaCr,4,0.1
535,0.029914529914529916,Grey,0.71875,0.8811820854589472,Grey,0.6052631578947368,0.832062423927429,SabYCr,4,0.1
96,0.03205128205128205,Grey,0.71875,0.8811561508139065,White,0.5714285714285714,0.8262199441626781,HSBbCb,4,0.1
214,0.027777777777777776,Silver,0.7159763313609467,0.8811160768306248,White,0.6190476190476191,0.8289535095304957,HRGLCb,4,0.1
474,0.030982905982905984,Grey,0.6451612903225806,0.881017508233496,Grey,0.5263157894736842,0.8223314034088455,SGBLCb,4,0.1
414,0.030982905982905984,Grey,0.5714285714285714,0.8809698123947778,White,0.5714285714285714,0.8337578378328729,SRGBL,4,0.1
628,0.027777777777777776,Silver,0.7349397590361446,0.8807614600665767,Grey,0.5263157894736842,0.82402121587749,VGbYCb,4,0.1
248,0.027777777777777776,Silver,0.727810650887574,0.8807395168061883,Grey,0.6052631578947368,0.8288864675537325,HRLYCb,4,0.1
487,0.028846153846153848,Grey,0.696969696969697,0.8807339108982492,Grey,0.6052631578947368,0.830503776741729,SGLaCr,4,0.1
407,0.029914529914529916,Grey,0.71875,0.8807279453765471,White,0.5714285714285714,0.8275971073943491,SVaYCr,4,0.1
723,0.028846153846153848,Silver,0.7251461988304093,0.8807032825858288,Grey,0.5263157894736842,0.8208405391900832,RLabCb,4,0.1
354,0.029914529914529916,Grey,0.7096774193548387,0.8806837239803863,Grey,0.5789473684210527,0.8240562371831041,SVRbCb,4,0.1
399,0.029914529914529916,Grey,0.71875,0.8806635753779636,Grey,0.6052631578947368,0.8319484920100765,SVLbCr,4,0.1
787,0.027777777777777776,Silver,0.7251461988304093,0.8806397447915173,Grey,0.5263157894736842,0.8173611321748324,LabYCb,4,0.1
