,useless,pr_min_color,pr_min,pr_avg,rc_min_color,rc_min,rc_avg,colorspace,degree,regularization
366,0.03632478632478633,Grey,0.7307692307692307,0.8817476621112146,Grey,0.5,0.8454414000749614,CrVYb,4,2
61,0.03418803418803419,Silver,0.7628205128205128,0.8816657000874488,Grey,0.5263157894736842,0.845886995840936,BCrLS,4,2
223,0.03311965811965812,Grey,0.6875,0.8816008336219562,Grey,0.5789473684210527,0.8427435775204982,CbGVY,4,2
42,0.035256410256410256,Silver,0.75,0.8815490187392876,Grey,0.5,0.8453916972581332,BCbYa,4,2
174,0.035256410256410256,Silver,0.7544910179640718,0.8814676105323671,Grey,0.5526315789473685,0.8379765322898929,CbCrHR,4,2
188,0.03311965811965812,Grey,0.7096774193548387,0.8814517767623009,Grey,0.5789473684210527,0.8431040222245478,CbCrRY,4,2
267,0.03418803418803419,Grey,0.7407407407407407,0.8814132966228873,Grey,0.5263157894736842,0.843599877254988,CbRSa,4,2
50,0.03418803418803419,Grey,0.7241379310344828,0.8814097162161485,Grey,0.5526315789473685,0.8431666581558216,BCrGY,4,2
260,0.03632478632478633,Grey,0.7407407407407407,0.8813896156827106,Grey,0.5263157894736842,0.8466064911879031,CbLVa,4,2
274,0.03311965811965812,Silver,0.7453416149068323,0.8813300926487796,Grey,0.47368421052631576,0.8381278427704822,CbRab,4,2
278,0.03418803418803419,Grey,0.7142857142857143,0.8810290128079993,Grey,0.5263157894736842,0.8430483464337654,CbSYa,4,2
53,0.035256410256410256,Grey,0.75,0.8806580196724896,Grey,0.5526315789473685,0.8453032455610976,BCrHL,4,2
273,0.03418803418803419,Grey,0.7391304347826086,0.8806351781685233,Grey,0.4473684210526316,0.8405623325554514,CbRYb,4,2
283,0.035256410256410256,Silver,0.7469879518072289,0.8805070500690176,Grey,0.47368421052631576,0.8410027728255004,CbVab,4,2
176,0.035256410256410256,Grey,0.75,0.880493241259718,Grey,0.5526315789473685,0.8392314687965258,CbCrHV,4,2
37,0.035256410256410256,Grey,0.6896551724137931,0.8803337681751464,Grey,0.5263157894736842,0.8483693784219016,BCbSa,4,2
221,0.035256410256410256,Grey,0.7407407407407407,0.8801592377378563,Grey,0.5263157894736842,0.8395620977959312,CbGSa,4,2
319,0.035256410256410256,Grey,0.75,0.8800102630223497,Grey,0.5526315789473685,0.8495500773746165,CrHRS,4,2
235,0.03418803418803419,Grey,0.7407407407407407,0.8796357496517296,Grey,0.5263157894736842,0.8452135218720827,CbHRS,4,2
28,0.03739316239316239,Silver,0.7411764705882353,0.8795842364229395,Grey,0.5,0.8400662064222693,BCbLa,4,2
167,0.03418803418803419,Grey,0.7096774193548387,0.8794103621738502,Grey,0.5789473684210527,0.8388275193079171,CbCrGR,4,2
15,0.03632478632478633,Silver,0.7515151515151515,0.8792886817729049,Grey,0.5,0.8390336818998118,BCbGa,4,2
245,0.030982905982905984,Grey,0.6956521739130435,0.8792057676048793,Grey,0.42105263157894735,0.8349736473429441,CbHVa,4,2
212,0.03418803418803419,Silver,0.7337278106508875,0.8791550555372564,Grey,0.5,0.8359283332745225,CbGLa,4,2
34,0.03632478632478633,Grey,0.72,0.8790668403875173,Grey,0.47368421052631576,0.841390208720584,BCbRb,4,2
6,0.03632478632478633,Grey,0.7586206896551724,0.8790502956287182,Grey,0.5789473684210527,0.8433762464469944,BCbCrY,4,2
203,0.03418803418803419,Grey,0.75,0.8790121387294162,Grey,0.5526315789473685,0.8421128706185603,CbGHS,4,2
287,0.035256410256410256,Grey,0.75,0.8787166777644659,Grey,0.5526315789473685,0.8455466112339174,CrGHS,4,2
262,0.03632478632478633,Silver,0.7391304347826086,0.8786324821355808,Grey,0.5,0.8408720025856551,CbLYa,4,2
54,0.03418803418803419,Grey,0.7096774193548387,0.8786158798814468,Grey,0.5789473684210527,0.8432831189796723,BCrHR,4,2
247,0.030982905982905984,Grey,0.7391304347826086,0.8785088502057784,Grey,0.4473684210526316,0.8308793906031315,CbHYa,4,2
0,0.03418803418803419,Grey,0.7096774193548387,0.8784022526661917,Grey,0.5789473684210527,0.8421533638183288,BCbCrG,4,2
177,0.035256410256410256,Silver,0.7440476190476191,0.8777703942882102,Grey,0.5526315789473685,0.8338181822931392,CbCrHY,4,2
40,0.03418803418803419,Silver,0.75,0.8775168181061606,Grey,0.5,0.8399157739413605,BCbVa,4,2
120,0.03418803418803419,Grey,0.6111111111111112,0.87737459917308,Grey,0.5789473684210527,0.8478146068161395,BHSV,4,2
312,0.035256410256410256,Grey,0.72,0.877365920276842,Grey,0.47368421052631576,0.8394126494334847,CrGab,4,2
314,0.03632478632478633,Silver,0.7530864197530864,0.8772916084910167,Grey,0.5789473684210527,0.8418228161843333,CrHLS,4,2
315,0.026709401709401708,Silver,0.675531914893617,0.8771385202490569,Grey,0.5526315789473685,0.8125589658715427,CrHLV,4,2
19,0.03632478632478633,Grey,0.7407407407407407,0.8771021460543881,Grey,0.5263157894736842,0.8396286375482928,BCbHS,4,2
300,0.03632478632478633,Grey,0.7241379310344828,0.8770472814071962,Grey,0.5526315789473685,0.8379863761513762,CrGRY,4,2
204,0.03418803418803419,Grey,0.7333333333333333,0.8769838234545304,Grey,0.5789473684210527,0.8404924908897139,CbGHV,4,2
368,0.035256410256410256,Grey,0.72,0.8769275666561895,Grey,0.47368421052631576,0.8398046263355289,CrYab,4,2
55,0.03632478632478633,Grey,0.75,0.8768782689702299,Grey,0.5526315789473685,0.8467803271310945,BCrHS,4,2
226,0.03739316239316239,Silver,0.7283950617283951,0.8762554641889947,Grey,0.5263157894736842,0.8442115336539039,CbGYa,4,2
57,0.035256410256410256,Grey,0.7096774193548387,0.8761491939396786,Grey,0.5789473684210527,0.8426246182195322,BCrHY,4,2
83,0.035256410256410256,Grey,0.6388888888888888,0.8760221319334442,Grey,0.6052631578947368,0.8500280277439004,BGHS,4,2
13,0.03311965811965812,Grey,0.7037037037037037,0.8758928819011598,Grey,0.5,0.8333236620085939,BCbGV,4,2
187,0.038461538461538464,Grey,0.7,0.8757362997743301,Grey,0.5526315789473685,0.8432866505864134,CbCrRV,4,2
201,0.03205128205128205,Grey,0.6774193548387096,0.8757209092536851,Grey,0.5526315789473685,0.8264737527813053,CbGHL,4,2
209,0.030982905982905984,Grey,0.7037037037037037,0.875280489688392,Grey,0.5,0.8221754454769502,CbGLS,4,2
238,0.030982905982905984,Silver,0.7333333333333333,0.8751991055554249,Grey,0.4473684210526316,0.8288997900404671,CbHRa,4,2
74,0.035256410256410256,Grey,0.6875,0.8750173346459729,Grey,0.5789473684210527,0.8460482937051903,BCrSb,4,2
44,0.0405982905982906,Silver,0.7575757575757576,0.8749239586655178,Grey,0.5263157894736842,0.8339664600382226,BCbab,4,2
323,0.03418803418803419,Grey,0.7272727272727273,0.8747107150809048,Grey,0.42105263157894735,0.8341983235379771,CrHRb,4,2
330,0.03418803418803419,Grey,0.6956521739130435,0.8743870735241527,Grey,0.42105263157894735,0.8351718782711566,CrHVb,4,2
185,0.038461538461538464,Silver,0.7294117647058823,0.8742046091479488,Grey,0.5263157894736842,0.8416663214882235,CbCrLb,4,2
244,0.03418803418803419,Grey,0.7096774193548387,0.8741531642504212,Grey,0.5789473684210527,0.836623524544582,CbHVY,4,2
184,0.038461538461538464,Silver,0.7375,0.8741516687133437,Grey,0.5263157894736842,0.8418585574063224,CbCrLa,4,2
206,0.030982905982905984,Grey,0.7391304347826086,0.874115918762501,Grey,0.4473684210526316,0.824273586313846,CbGHa,4,2
20,0.03418803418803419,Grey,0.6666666666666666,0.8739849709794668,Grey,0.5263157894736842,0.8371945548252255,BCbHV,4,2
339,0.035256410256410256,Grey,0.6470588235294118,0.8738996512891395,Grey,0.5789473684210527,0.8387348602457111,CrLSV,4,2
320,0.026709401709401708,Grey,0.6470588235294118,0.873884943937055,Grey,0.5789473684210527,0.8184721900583154,CrHRV,4,2
18,0.03418803418803419,Grey,0.6666666666666666,0.8734935201873966,Grey,0.5789473684210527,0.8407343112444997,BCbHR,4,2
305,0.035256410256410256,Grey,0.6666666666666666,0.8733949934757896,Grey,0.5789473684210527,0.839318650635061,CrGSa,4,2
59,0.03632478632478633,Grey,0.7272727272727273,0.8733831870713799,Grey,0.42105263157894735,0.8369009012473972,BCrHb,4,2
362,0.035256410256410256,Grey,0.6875,0.8733759098808369,Grey,0.5789473684210527,0.8374830302273917,CrSYa,4,2
351,0.035256410256410256,Grey,0.6470588235294118,0.8732353034604928,Grey,0.5789473684210527,0.8379911459119526,CrRSa,4,2
229,0.03205128205128205,Grey,0.7083333333333334,0.8730913267654666,Grey,0.4473684210526316,0.8318042790199038,CbHLR,4,2
342,0.03739316239316239,Grey,0.7096774193548387,0.8730554928950358,Grey,0.5789473684210527,0.8437139533576961,CrLSb,4,2
450,0.03632478632478633,Grey,0.6216216216216216,0.8728598279052874,Grey,0.6052631578947368,0.845183197241482,HSVY,4,2
332,0.03418803418803419,Grey,0.7083333333333334,0.8727618705631055,Grey,0.4473684210526316,0.8373084637301456,CrHYb,4,2
165,0.035256410256410256,Grey,0.7,0.8725484717154633,Grey,0.5526315789473685,0.8361114354443195,CbCrGH,4,2
230,0.03739316239316239,Silver,0.7305389221556886,0.8724696624285979,Grey,0.5789473684210527,0.8295214315469087,CbHLS,4,2
381,0.03632478632478633,Grey,0.6052631578947368,0.8722021593397462,Grey,0.6052631578947368,0.8413944458887676,GHSY,4,2
307,0.035256410256410256,Grey,0.6774193548387096,0.8721485396828678,Grey,0.5526315789473685,0.8368638342821714,CrGVY,4,2
115,0.035256410256410256,Grey,0.6052631578947368,0.8721172523204725,Grey,0.6052631578947368,0.838900031346329,BHRS,4,2
452,0.03739316239316239,Grey,0.6875,0.8720481028200472,Grey,0.5789473684210527,0.8372808345859261,HSVb,4,2
348,0.0405982905982906,Silver,0.7283950617283951,0.8716766186460959,Grey,0.5263157894736842,0.8405895797289171,CrLab,4,2
257,0.038461538461538464,Grey,0.75,0.8712807374007945,Grey,0.5526315789473685,0.8369585750932907,CbLSa,4,2
231,0.03418803418803419,Grey,0.6923076923076923,0.8712704756794634,Grey,0.47368421052631576,0.8317488370574958,CbHLV,4,2
451,0.03418803418803419,Silver,0.7176470588235294,0.8712526609003266,Grey,0.5526315789473685,0.8268729213503013,HSVa,4,2
380,0.03632478632478633,Grey,0.6216216216216216,0.8710349791133797,Grey,0.6052631578947368,0.8437149432996721,GHSV,4,2
